zavalse01,2021,1,CHA,AL,37,93,15,17,3,0,5,15,0,0,6,41,0,1,4,0,1,,0.182795699
mckinbi01,2021,1,MIL,NL,40,92,9,19,3,1,3,6,1,0,7,24,1,0,0,1,1,,0.206521739
tomka01,2021,2,PIT,NL,39,92,9,14,2,1,2,11,1,0,17,30,1,5,0,3,1,,0.152173913
barretr01,2021,1,WAS,NL,30,91,8,24,3,1,2,10,0,0,12,22,2,4,0,0,3,,0.263736264
mckinbi01,2021,2,NYN,NL,39,91,15,20,6,1,5,14,1,0,11,31,0,0,0,0,1,,0.21978022
smithke04,2021,2,ATL,NL,30,91,6,15,3,0,0,3,0,0,10,29,3,0,0,0,3,,0.164835165
youngan02,2021,1,ARI,NL,58,91,13,19,7,0,6,15,0,0,6,45,0,6,0,1,3,,0.208791209
riverem01,2021,1,KCA,AL,29,90,13,23,4,0,1,5,2,0,8,21,0,0,0,0,2,,0.255555556
ruizri01,2021,1,BAL,AL,32,90,10,15,3,0,3,6,2,0,9,29,0,1,1,0,3,,0.166666667
avilaal01,2021,1,WAS,NL,34,89,5,17,9,1,1,9,0,0,19,37,1,2,1,0,4,,0.191011236
rortvbe01,2021,1,MIN,AL,39,89,8,15,1,0,3,7,0,0,6,29,0,1,2,0,2,,0.168539326
garciar01,2021,1,OAK,AL,32,88,8,18,1,0,3,7,0,0,1,28,0,3,2,0,4,,0.204545455
mateojo01,2021,1,SDN,NL,57,87,10,18,4,0,2,6,5,0,2,27,0,3,1,0,1,,0.206896552
valerbr01,2021,1,TOR,AL,39,87,10,22,6,0,1,15,1,0,8,12,0,0,1,1,1,,0.252873563
castrro01,2021,1,PIT,NL,31,86,9,17,2,0,5,8,0,0,6,27,0,1,0,0,4,,0.197674419
haggesa01,2021,1,SEA,AL,35,86,15,16,3,0,2,5,5,1,6,28,0,1,1,0,1,,0.186046512
pujolal01,2021,1,LAA,AL,24,86,9,17,0,0,5,12,1,0,3,13,1,3,0,0,4,,0.197674419
drurybr01,2021,1,NYN,NL,51,84,7,23,5,0,4,14,0,0,3,22,0,1,0,0,3,,0.273809524
mckinbi01,2021,3,LAN,NL,37,82,8,12,2,1,1,7,0,0,14,24,1,1,0,1,1,,0.146341463
ruizke01,2021,2,WAS,NL,23,81,9,23,3,0,2,14,0,0,6,4,0,2,0,0,3,,0.283950617
rondojo02,2021,1,SLN,NL,63,80,13,21,3,0,3,9,2,0,8,17,0,0,0,2,1,,0.2625
chavimi01,2021,1,BOS,AL,31,79,12,15,4,1,2,6,1,1,1,32,0,1,0,1,2,,0.189873418
inciaen01,2021,1,ATL,NL,52,79,11,17,2,0,2,10,1,0,7,22,0,0,2,1,1,,0.215189873
mazeipa01,2021,1,NYN,NL,37,79,6,15,3,0,1,6,0,0,4,18,1,3,0,1,2,,0.189873418
reyespa01,2021,1,MIL,NL,53,78,12,20,5,0,1,3,4,0,9,15,1,0,0,0,2,,0.256410256
tsutsyo01,2021,1,TBA,AL,26,78,5,13,4,0,0,5,0,0,8,27,0,0,1,0,1,,0.166666667
vogtst01,2021,2,ATL,NL,26,78,7,13,0,0,2,8,0,0,8,20,1,0,0,1,0,,0.166666667
johnsda07,2021,1,CLE,AL,30,77,9,17,0,0,4,5,1,0,4,27,0,0,0,0,0,,0.220779221
isbelky01,2021,1,KCA,AL,28,76,16,21,5,2,1,7,2,0,7,23,0,0,0,0,0,,0.276315789
pozoyo01,2021,1,TEX,AL,21,74,8,21,4,0,1,9,0,0,3,10,0,0,0,0,1,,0.283783784
roberda10,2021,1,MIL,NL,50,73,10,12,2,0,2,4,0,0,12,28,1,3,1,1,1,,0.164383562
sandopa01,2021,1,ATL,NL,69,73,11,13,0,0,4,11,0,0,11,25,0,2,0,0,2,,0.178082192
vosleja01,2021,1,SFN,NL,41,73,12,13,4,0,3,9,2,0,7,21,1,1,0,1,5,,0.178082192
greingr01,2021,1,DET,AL,31,72,7,17,4,0,1,7,0,0,9,31,0,0,1,0,0,,0.236111111
paredis01,2021,1,DET,AL,23,72,7,15,3,1,1,5,0,0,10,11,1,1,0,2,4,,0.208333333
wilkest01,2021,1,BAL,AL,31,72,5,12,3,0,0,2,2,0,3,30,0,1,0,0,0,,0.166666667
adamsri03,2021,2,WAS,NL,35,71,11,19,6,1,2,10,0,0,13,28,0,6,0,0,1,,0.267605634
vierlma01,2021,1,PHI,NL,34,71,11,23,3,1,2,6,2,0,4,20,1,1,0,1,1,,0.323943662
arciaor01,2021,2,ATL,NL,32,70,9,15,3,0,2,13,1,0,7,16,1,0,0,1,2,,0.214285714
blandal01,2021,1,CIN,NL,43,70,9,14,4,0,0,5,1,0,8,28,0,4,0,0,0,,0.2
davisjo05,2021,1,TOR,AL,52,70,16,10,1,0,1,4,4,1,11,21,0,3,0,1,1,,0.142857143
buehlwa01,2021,1,LAN,NL,34,69,5,7,2,0,0,3,0,0,5,45,0,0,8,0,0,,0.101449275
ellisdr01,2021,1,ARI,NL,28,69,10,9,2,0,1,5,0,0,10,27,1,4,0,0,1,,0.130434783
rivaswe01,2021,1,SDN,NL,24,68,8,15,2,0,2,4,0,0,8,16,0,0,1,0,6,,0.220588235
wheelza01,2021,1,PHI,NL,33,68,1,11,2,0,0,3,0,0,0,39,0,0,5,0,1,,0.161764706
jonesja08,2021,1,BAL,AL,26,67,5,10,3,0,0,3,1,0,4,26,0,1,0,0,1,,0.149253731
velazan01,2021,1,NYA,AL,28,67,11,15,4,1,1,6,4,1,1,23,0,0,0,0,1,,0.223880597
raleylu01,2021,1,LAN,NL,33,66,5,12,1,0,2,4,0,0,2,25,1,4,0,0,1,,0.181818182
arauzjo01,2021,1,BOS,AL,28,65,9,12,3,0,3,8,0,0,8,15,0,0,2,0,2,,0.184615385
eatonad02,2021,2,LAA,AL,26,65,5,13,2,0,1,2,1,0,2,16,0,1,0,1,1,,0.2
leybado01,2021,2,BAL,AL,21,65,6,10,1,0,1,4,0,0,6,16,0,1,0,0,3,,0.153846154
luplojo01,2021,2,TBA,AL,26,65,11,16,3,0,4,8,1,0,7,26,0,0,0,0,1,,0.246153846
neusesh01,2021,1,LAN,NL,33,65,6,11,1,0,3,4,1,1,1,26,0,0,0,0,2,,0.169230769
siscoch01,2021,1,BAL,AL,23,65,4,10,2,0,0,3,0,0,6,18,0,2,0,0,0,,0.153846154
alvared01,2021,1,MIA,NL,24,64,8,12,4,1,1,6,1,0,4,18,1,6,0,0,2,,0.1875
pachecr01,2021,1,ATL,NL,22,63,6,7,3,0,1,4,0,0,2,25,0,1,2,0,1,,0.111111111
waltodo01,2021,1,SEA,AL,24,63,6,13,2,1,2,7,1,0,4,15,0,0,2,0,1,,0.206349206
garnedu01,2021,1,DET,AL,20,62,9,13,5,0,6,11,0,0,3,18,0,1,0,2,2,,0.209677419
craigwi01,2021,1,PIT,NL,18,60,5,13,2,0,1,3,0,0,5,22,1,0,0,0,1,,0.216666667
fordmi01,2021,1,NYA,AL,22,60,6,8,0,0,3,5,0,0,11,23,1,1,0,0,1,,0.133333333
rominan01,2021,1,CHN,NL,26,60,7,11,2,0,1,5,0,1,4,24,0,0,0,0,1,,0.183333333
rominau01,2021,1,CHN,NL,28,60,5,13,2,0,1,5,0,0,2,22,0,0,0,0,4,,0.216666667
wallach01,2021,1,MIA,NL,23,60,2,12,2,1,0,6,0,0,3,32,0,1,0,2,1,,0.2
wongke01,2021,1,LAA,AL,32,60,3,10,2,1,0,6,0,1,2,17,0,0,4,0,0,,0.166666667
celesgi01,2021,1,MIN,AL,23,59,7,8,3,0,2,3,0,0,3,14,0,0,0,0,2,,0.13559322
freemmi01,2021,1,CIN,NL,37,59,6,11,0,0,0,3,1,1,5,20,1,1,0,0,1,,0.186440678
iglesjo01,2021,2,BOS,AL,23,59,8,21,4,1,1,7,0,0,3,9,0,2,0,0,0,,0.355932203
mccarja02,2021,1,ARI,NL,24,59,11,13,3,0,2,4,3,2,8,23,0,2,1,0,0,,0.220338983
uriasju01,2021,1,LAN,NL,32,59,5,12,2,0,0,9,0,0,0,22,0,1,10,0,1,,0.203389831
alcansa01,2021,1,MIA,NL,33,58,0,2,1,0,0,0,0,0,3,45,0,1,2,0,0,,0.034482759
wainwad01,2021,1,SLN,NL,34,57,1,7,2,0,0,4,0,0,3,25,0,0,14,0,2,,0.122807018
boltsk01,2021,2,OAK,AL,32,56,5,5,1,0,1,4,2,0,1,14,0,0,2,0,0,,0.089285714
friedma01,2021,1,ATL,NL,32,55,7,15,3,0,0,5,0,0,4,18,0,0,8,0,0,,0.272727273
joycema01,2021,1,PHI,NL,43,55,6,5,1,0,2,7,0,0,12,16,2,1,0,1,2,,0.090909091
mahlety01,2021,1,CIN,NL,33,55,1,3,0,0,0,1,0,0,4,19,0,0,7,0,2,,0.054545455
mortoch02,2021,1,ATL,NL,34,55,5,7,1,0,0,1,0,0,0,31,0,0,7,0,0,,0.127272727
riverre01,2021,1,CLE,AL,21,55,6,13,3,0,2,9,0,0,4,24,0,1,3,0,2,,0.236363636
gausmke01,2021,1,SFN,NL,34,54,6,10,0,0,0,4,0,0,2,31,0,0,5,1,0,,0.185185185
mileywa01,2021,1,CIN,NL,30,54,9,10,3,0,0,3,0,0,3,13,0,0,2,0,0,,0.185185185
corbipa01,2021,1,WAS,NL,31,53,1,7,0,0,0,0,0,0,3,24,0,0,7,0,0,,0.132075472
darviyu01,2021,1,SDN,NL,30,53,2,5,2,0,0,1,0,0,0,25,0,1,1,0,2,,0.094339623
marquge01,2021,1,COL,NL,32,53,5,14,5,0,1,9,0,0,0,13,0,0,7,0,0,,0.264150943
nunezre01,2021,1,DET,AL,14,53,7,10,3,0,4,7,0,0,1,16,0,1,0,0,2,,0.188679245
almoral01,2021,1,NYN,NL,47,52,3,6,3,0,0,0,0,0,2,17,0,0,0,0,1,,0.115384615
burneco01,2021,1,MIL,NL,28,52,1,8,0,0,0,4,0,0,3,26,0,0,4,0,0,,0.153846154
hendrky01,2021,1,CHN,NL,32,52,3,6,1,0,0,1,0,0,2,26,0,0,7,0,0,,0.115384615
marchra01,2021,1,PHI,NL,20,52,7,12,1,1,1,4,0,0,4,10,0,0,0,0,1,,0.230769231
quinnro01,2021,1,PHI,NL,28,52,8,9,2,2,0,2,4,3,6,19,0,4,0,0,0,,0.173076923
woodrbr01,2021,1,MIL,NL,30,52,0,6,0,0,0,2,0,0,3,28,0,0,3,0,0,,0.115384615
daviskh01,2021,1,TEX,AL,22,51,8,8,1,1,2,5,0,0,8,16,0,0,0,2,2,,0.156862745
daviskh01,2021,2,OAK,AL,20,51,3,13,4,0,1,5,0,0,2,15,0,0,0,0,0,,0.254901961
desclan01,2021,1,SFN,NL,34,51,2,2,1,0,0,1,0,0,4,33,0,0,7,0,0,,0.039215686
musgrjo01,2021,1,SDN,NL,40,51,2,7,2,0,0,1,0,0,1,23,0,0,4,1,0,,0.137254902
ogradbr01,2021,1,SDN,NL,32,51,8,8,3,0,2,9,0,0,8,17,0,0,1,1,1,,0.156862745
riosed01,2021,1,LAN,NL,25,51,4,4,0,0,1,1,0,0,7,18,0,2,0,0,3,,0.078431373
stromma01,2021,1,NYN,NL,33,51,2,5,2,0,0,1,1,0,4,24,0,0,3,0,0,,0.098039216
garcijo02,2021,1,CIN,NL,21,50,4,10,4,1,0,3,1,0,3,17,0,3,0,0,2,,0.2
ramoshe01,2021,1,ARI,NL,18,50,5,10,2,0,1,8,0,0,4,12,0,0,0,1,1,,0.2
castilu02,2021,1,CIN,NL,33,49,1,8,2,0,0,2,0,0,1,23,0,0,9,0,1,,0.163265306
nolaaa01,2021,1,PHI,NL,33,49,5,7,2,0,0,4,0,0,6,29,0,0,7,1,0,,0.142857143
marisja01,2021,2,SDN,NL,34,48,4,9,1,0,0,2,1,0,2,22,0,3,1,0,2,,0.1875
thomala02,2021,1,SLN,NL,32,48,2,5,1,0,0,1,2,1,10,17,1,0,0,0,1,,0.104166667
deshide02,2021,1,CIN,NL,25,47,4,12,5,0,1,6,2,1,9,11,0,0,2,0,0,,0.255319149
grayjo02,2021,1,COL,NL,31,47,2,5,0,0,0,3,0,0,0,32,0,0,3,0,0,,0.106382979
kellyme01,2021,1,ARI,NL,27,47,1,3,1,0,0,1,0,0,4,27,0,0,7,0,1,,0.063829787
walketa01,2021,1,NYN,NL,31,47,0,5,0,0,0,1,0,0,1,29,0,1,2,0,1,,0.106382979
sirijo01,2021,1,HOU,AL,21,46,10,14,0,1,4,9,3,1,1,17,0,2,0,0,0,,0.304347826
trejoal01,2021,1,COL,NL,28,46,7,10,2,0,1,3,0,0,3,15,1,0,0,1,2,,0.217391304
webblo01,2021,1,SFN,NL,28,46,7,6,2,1,1,7,0,0,2,21,0,0,5,0,1,,0.130434783
terrycu01,2021,1,TEX,AL,13,45,3,4,2,0,0,1,0,0,2,15,0,1,0,0,0,,0.088888889
marcatu01,2021,1,SDN,NL,25,44,7,8,1,0,0,3,0,1,6,9,0,0,0,0,2,,0.181818182
rivasal01,2021,1,CHN,NL,18,44,7,14,1,0,1,3,0,0,4,16,0,1,0,0,1,,0.318181818
owingch01,2021,1,COL,NL,21,43,9,14,4,3,1,5,2,1,7,15,1,0,0,0,0,,0.325581395
peralfr01,2021,1,MIL,NL,29,43,1,4,0,0,0,0,0,0,1,22,0,0,1,0,1,,0.093023256
rogertr01,2021,1,MIA,NL,26,43,0,3,0,0,0,0,0,0,1,27,0,0,2,0,0,,0.069767442
vargail01,2021,3,ARI,NL,18,43,4,8,1,1,0,4,0,0,3,7,1,0,0,0,1,,0.186046512
chavimi01,2021,2,PIT,NL,12,42,4,15,3,0,1,5,0,1,0,10,0,0,0,0,2,,0.357142857
housead01,2021,1,MIL,NL,28,42,2,3,0,0,2,2,0,0,2,30,0,0,2,0,0,,0.071428571
mathiwy01,2021,1,ARI,NL,23,42,3,5,0,0,1,8,0,0,5,21,0,3,0,1,0,,0.119047619
shawtr01,2021,2,BOS,AL,28,42,6,10,3,0,3,11,0,0,5,17,0,0,1,0,0,,0.238095238
deverjo01,2021,1,MIA,NL,21,41,7,10,3,0,0,5,0,0,3,11,0,1,0,1,0,,0.243902439
fowledu01,2021,1,PIT,NL,18,41,3,7,1,0,0,2,1,0,3,20,0,1,0,1,0,,0.170731707
grayso01,2021,1,CIN,NL,26,41,4,6,0,0,0,0,0,0,1,10,0,0,1,0,1,,0.146341463
smylydr01,2021,1,ATL,NL,32,41,0,3,0,0,0,0,0,0,0,19,0,0,2,0,0,,0.073170732
olivaja01,2021,1,PIT,NL,20,40,4,7,2,0,0,2,2,0,3,10,1,0,0,0,0,,0.175
riverse01,2021,1,KCA,AL,17,40,1,7,2,0,0,3,0,0,3,15,0,1,0,0,1,,0.175
bumgama01,2021,1,ARI,NL,28,39,3,4,1,0,0,3,0,0,9,29,0,1,2,1,0,,0.102564103
senzaan01,2021,1,COL,NL,28,39,1,2,0,0,0,1,0,0,0,19,0,0,12,0,0,,0.051282051
brubajt01,2021,1,PIT,NL,25,38,0,3,0,0,0,3,0,0,4,15,0,0,1,0,2,,0.078947368
burgeja01,2021,1,CHA,AL,15,38,5,10,3,1,1,3,0,0,4,15,0,0,0,0,2,,0.263157895
woodal02,2021,1,SFN,NL,26,38,0,0,0,0,0,0,0,1,5,26,0,0,4,0,0,,0
allengr01,2021,1,NYA,AL,15,37,9,10,4,1,0,2,5,0,5,13,0,5,0,1,0,,0.27027027
anderia01,2021,1,ATL,NL,24,37,0,2,1,0,0,0,0,0,1,29,0,0,3,0,0,,0.054054054
anderty01,2021,1,PIT,NL,18,37,1,4,0,0,1,1,0,0,0,27,0,0,0,0,0,,0.108108108
godoyjo01,2021,1,SEA,AL,16,37,2,6,1,0,0,3,0,0,3,14,0,0,0,0,2,,0.162162162
martini02,2021,1,CHN,NL,25,37,4,10,1,0,0,4,0,1,6,10,1,0,0,2,0,,0.27027027
welkeco01,2021,1,COL,NL,19,37,7,7,1,0,0,2,0,0,3,11,0,0,0,0,1,,0.189189189
adamsma01,2021,1,COL,NL,22,36,3,6,1,0,0,2,0,0,4,9,1,0,0,0,1,,0.166666667
feddeer01,2021,1,WAS,NL,29,36,0,0,0,0,0,1,0,0,1,14,0,0,5,1,0,,0
gittech01,2021,1,NYA,AL,16,36,1,4,0,0,1,5,0,0,7,13,0,0,0,1,0,,0.111111111
hermomi01,2021,1,CHN,NL,16,36,5,7,2,0,3,7,0,0,1,12,0,1,0,0,3,,0.194444444
kershcl01,2021,1,LAN,NL,24,36,2,8,0,0,0,3,0,0,1,11,0,0,2,0,0,,0.222222222
crowewi01,2021,1,PIT,NL,29,35,2,2,1,0,0,0,0,0,1,14,0,1,4,0,0,,0.057142857
frazito01,2021,1,PIT,NL,13,35,3,3,1,0,0,4,0,0,3,6,0,2,0,0,1,,0.085714286
heathni01,2021,1,ARI,NL,20,35,3,5,1,0,0,1,0,2,4,15,1,0,0,0,0,,0.142857143
paddach01,2021,1,SDN,NL,24,35,0,1,0,0,0,0,0,0,1,26,0,1,5,0,0,,0.028571429
palacjo01,2021,1,TOR,AL,13,35,7,7,0,0,0,4,0,0,3,11,0,2,1,1,0,,0.2
ruizri01,2021,2,COL,NL,30,35,1,6,1,0,0,4,0,0,3,9,0,0,0,2,0,,0.171428571
sanchad01,2021,1,WAS,NL,16,35,5,9,2,0,0,1,0,0,3,4,1,0,0,0,2,,0.257142857
scherma01,2021,1,WAS,NL,19,35,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,,0
bruceja01,2021,1,NYA,AL,10,34,3,4,1,0,1,3,0,0,5,13,0,0,0,0,2,,0.117647059
campulu01,2021,1,SDN,NL,11,34,0,3,0,0,0,1,0,0,4,11,0,0,0,0,2,,0.088235294
davieza01,2021,1,CHN,NL,33,34,2,6,0,0,0,2,0,0,0,8,0,0,10,0,0,,0.176470588
gonzama01,2021,2,HOU,AL,14,34,5,6,0,0,3,8,0,0,1,8,0,1,0,0,3,,0.176470588
mayfija01,2021,2,SEA,AL,12,34,2,6,1,0,0,3,0,0,1,10,0,0,0,0,2,,0.176470588
schebsc01,2021,1,LAA,AL,14,34,3,5,3,0,0,0,0,0,0,17,0,0,0,0,0,,0.147058824
snellbl01,2021,1,SDN,NL,27,34,1,4,0,0,0,0,0,0,0,17,0,0,3,0,1,,0.117647059
stubbga01,2021,1,HOU,AL,18,34,2,6,2,0,0,3,0,0,2,7,0,0,2,0,0,,0.176470588
degroja01,2021,1,NYN,NL,15,33,4,12,1,0,0,6,0,0,0,9,0,0,0,0,0,,0.363636364
freelky01,2021,1,COL,NL,25,33,3,6,1,0,0,4,0,0,2,17,0,0,4,1,0,,0.181818182
gutievl01,2021,1,CIN,NL,22,33,3,3,0,0,0,1,0,0,2,14,0,0,7,0,0,,0.090909091
lopezpa01,2021,1,MIA,NL,21,33,2,2,2,0,0,0,0,0,0,17,0,0,2,0,1,,0.060606061
moniami01,2021,1,PHI,NL,21,33,3,3,0,0,1,3,0,0,3,16,1,0,1,0,0,,0.090909091
souzast01,2021,1,LAN,NL,17,33,2,5,1,1,1,3,0,0,2,14,0,1,0,0,2,,0.151515152
willima07,2021,1,NYN,NL,17,33,3,7,1,0,1,1,0,1,4,9,1,0,0,0,1,,0.212121212
buterdr01,2021,1,LAA,AL,12,32,1,3,1,0,0,5,0,0,0,16,0,0,3,1,0,,0.09375
galleza01,2021,1,ARI,NL,23,32,2,6,2,0,0,3,0,0,1,18,0,0,9,0,1,,0.1875
gombeau01,2021,1,COL,NL,24,32,0,3,0,0,0,1,0,0,1,13,0,0,9,0,1,,0.09375
gonzaro01,2021,1,CHA,AL,10,32,4,8,3,0,0,2,0,0,1,11,0,0,0,0,1,,0.25
machivi01,2021,1,OAK,AL,15,32,1,4,0,0,0,1,0,0,3,10,0,0,2,0,2,,0.125
millsal02,2021,1,CHN,NL,33,32,1,1,1,0,0,0,0,0,0,26,0,0,4,0,0,,0.03125
rossjo01,2021,1,WAS,NL,22,32,1,8,0,0,0,3,0,0,1,14,0,1,5,0,0,,0.25
smithke05,2021,1,TOR,AL,18,32,2,3,0,0,1,1,0,0,3,11,0,1,0,0,0,,0.09375
ynoahu01,2021,1,ATL,NL,18,32,3,7,1,0,2,6,0,0,0,15,0,0,0,0,0,,0.21875
alzolad01,2021,1,CHN,NL,30,31,1,2,1,0,0,0,0,0,1,13,0,0,1,0,1,,0.064516129
fargajo01,2021,2,CHN,NL,15,31,3,7,0,1,0,2,1,2,1,8,0,0,0,0,2,,0.225806452
forteni01,2021,1,MIA,NL,14,31,6,9,0,0,4,7,1,0,3,8,0,0,0,0,1,,0.290322581
friedtj01,2021,1,CIN,NL,14,31,9,9,1,0,1,2,0,0,4,2,0,0,0,1,0,,0.290322581
gonzach01,2021,1,COL,NL,24,31,3,5,1,0,0,1,0,0,1,16,0,0,2,0,0,,0.161290323
hicksjo02,2021,1,TEX,AL,10,31,6,8,1,0,4,7,0,0,0,8,0,0,0,0,1,,0.258064516
holadbr01,2021,1,ARI,NL,13,31,2,6,2,0,0,1,0,0,1,15,0,2,0,0,0,,0.193548387
lambja01,2021,2,TOR,AL,12,31,5,4,2,0,1,6,0,0,5,13,0,1,0,2,0,,0.129032258
perdoge01,2021,1,ARI,NL,11,31,5,8,3,1,0,1,0,0,6,6,2,0,0,0,0,,0.258064516
ramoswi01,2021,2,CLE,AL,9,31,3,7,0,0,2,7,0,0,3,7,0,0,0,1,1,,0.225806452
bauertr01,2021,1,LAN,NL,17,30,0,1,0,0,0,1,0,0,1,11,0,0,3,0,0,,0.033333333
deanau01,2021,1,SLN,NL,22,30,5,7,2,0,1,7,0,0,6,11,0,0,0,2,0,,0.233333333
deichgr01,2021,1,CHN,NL,14,30,0,4,0,0,0,1,0,0,1,14,0,0,0,0,0,,0.133333333
espinpa01,2021,1,WAS,NL,35,30,2,5,0,0,0,0,0,0,0,15,0,0,3,0,0,,0.166666667
heinesc01,2021,1,CIN,NL,19,30,5,3,0,0,2,3,0,0,3,15,0,1,0,0,1,,0.1
mailelu01,2021,1,MIL,NL,15,30,6,9,4,0,0,3,0,0,3,7,0,1,0,0,1,,0.3
cuetojo01,2021,1,SFN,NL,22,29,1,2,0,0,0,0,1,0,3,9,0,0,5,0,0,,0.068965517
eflinza01,2021,1,PHI,NL,18,29,1,0,0,0,0,1,0,0,1,15,0,1,6,0,0,,0
adamsri03,2021,1,TOR,AL,12,28,2,3,2,0,0,0,0,0,2,12,0,0,0,0,1,,0.107142857
anderbr04,2021,1,MIL,NL,24,28,2,0,0,0,0,1,0,0,4,14,0,0,2,0,3,,0
kellemi03,2021,1,PIT,NL,24,28,2,3,0,0,0,0,0,0,2,14,0,0,2,0,0,,0.107142857
lavarry01,2021,1,CLE,AL,9,28,2,7,3,0,0,0,0,0,1,10,0,0,1,0,0,,0.25
lestejo01,2021,1,WAS,NL,18,28,3,5,0,0,1,3,0,0,0,13,0,0,1,0,0,,0.178571429
maybica01,2021,1,NYN,NL,9,28,2,1,0,0,0,0,1,0,3,12,0,2,0,0,0,,0.035714286
megilty01,2021,1,NYN,NL,18,28,1,6,3,0,0,0,0,0,1,17,0,0,2,0,0,,0.214285714
thomptr01,2021,1,CHN,NL,15,28,6,7,1,0,4,9,2,0,7,11,0,0,0,0,2,,0.25
bemboan01,2021,1,LAA,AL,8,27,2,6,0,0,0,2,0,0,1,10,0,0,0,0,1,,0.222222222
gibsoky01,2021,2,PHI,NL,12,27,3,4,0,0,1,2,0,0,0,9,0,0,1,0,0,,0.148148148
weathry01,2021,1,SDN,NL,32,27,3,4,0,0,1,1,0,0,1,7,0,0,0,0,0,,0.148148148
brujavi01,2021,1,TBA,AL,10,26,3,2,0,0,0,2,1,0,0,8,0,0,0,0,0,,0.076923077
cabreas01,2021,2,CIN,NL,20,26,0,2,0,0,0,2,0,0,3,7,0,1,0,1,2,,0.076923077
kimkw01,2021,1,SLN,NL,27,26,0,3,1,0,0,2,0,0,0,9,0,1,2,0,0,,0.115384615
lauerer01,2021,1,MIL,NL,26,26,3,4,0,0,1,4,0,0,3,15,0,1,6,1,1,,0.153846154
nottija01,2021,2,SEA,AL,10,26,3,3,0,0,1,2,0,0,2,12,0,2,0,1,0,,0.115384615
peterdj01,2021,1,LAN,NL,18,26,5,5,2,0,1,4,0,0,8,14,4,0,0,0,0,,0.192307692
tsutsyo01,2021,2,LAN,NL,12,25,2,3,0,0,0,2,0,0,6,12,0,0,0,0,0,,0.12
martica04,2021,1,SLN,NL,16,24,1,2,1,0,0,0,0,0,0,15,0,0,1,0,0,,0.083333333
scherma01,2021,2,LAN,NL,11,24,0,0,0,0,0,1,0,0,0,15,0,0,1,1,0,,0
wolteto01,2021,1,CHN,NL,14,24,3,3,0,0,0,0,0,1,5,12,0,0,1,0,1,,0.125
blanktr01,2021,2,NYN,NL,23,23,3,4,2,0,1,4,0,0,1,8,0,0,0,0,0,,0.173913043
higgipj01,2021,1,CHN,NL,9,23,1,1,0,0,0,0,0,0,2,8,0,0,0,0,2,,0.043478261
jacksal02,2021,1,ATL,NL,10,23,2,1,0,0,0,0,0,0,2,13,1,3,0,0,0,,0.043478261
lopezal03,2021,1,CIN,NL,14,23,3,6,0,0,0,0,0,0,0,5,0,0,0,0,1,,0.260869565
leybado01,2021,1,ARI,NL,13,22,0,0,0,0,0,0,0,0,2,7,0,0,0,0,1,,0
paytoma01,2021,1,CIN,NL,24,22,2,4,0,0,0,0,0,0,2,7,0,0,0,0,0,,0.181818182
smithca03,2021,1,ARI,NL,45,22,2,2,1,0,0,0,1,0,1,14,0,1,1,0,0,,0.090909091
velasvi01,2021,1,PHI,NL,22,22,0,2,0,0,0,2,0,0,1,9,0,0,3,0,0,,0.090909091
arrieja01,2021,1,CHN,NL,21,21,2,2,0,0,0,0,0,0,2,16,0,1,2,0,0,,0.095238095
fargajo01,2021,1,NYN,NL,7,21,1,6,3,1,0,3,0,0,0,7,0,0,1,0,0,,0.285714286
haselad01,2021,1,PHI,NL,9,21,2,4,1,0,0,0,0,0,0,4,0,0,0,0,0,,0.19047619
kuhlch01,2021,1,PIT,NL,28,21,1,1,0,0,0,0,0,0,1,11,0,0,2,0,0,,0.047619048
lamarry01,2021,1,NYA,AL,9,21,3,4,0,0,2,4,1,0,2,6,0,1,0,0,1,,0.19047619
locasti01,2021,2,NYA,AL,9,21,4,4,2,0,1,2,0,0,1,7,0,0,0,1,0,,0.19047619
vargail01,2021,1,CHN,NL,9,21,3,3,2,0,0,2,1,0,3,7,0,0,0,0,1,,0.142857143
brantro01,2021,1,NYA,AL,6,20,0,3,1,0,0,0,0,0,0,4,0,1,0,0,0,,0.15
flories01,2021,1,NYA,AL,11,20,3,6,2,0,1,2,1,0,5,6,0,0,0,0,0,,0.3
fowlede01,2021,1,LAA,AL,7,20,3,5,0,0,0,1,1,0,1,6,0,0,0,0,0,,0.25
hillri01,2021,2,NYN,NL,13,20,0,2,0,0,0,0,0,0,0,8,0,0,2,0,2,,0.1
lestejo01,2021,2,SLN,NL,12,20,0,3,2,0,0,0,0,0,2,11,0,0,0,0,0,,0.15
motteta01,2021,1,COL,NL,13,20,2,3,0,0,0,0,0,0,2,6,0,0,0,0,1,,0.15
oviedjo01,2021,1,SLN,NL,14,20,3,3,0,0,0,2,0,0,2,9,0,0,0,0,0,,0.15
schwifr01,2021,1,OAK,AL,8,20,2,3,1,0,1,3,0,0,0,5,0,0,0,0,0,,0.15
grayjo03,2021,2,WAS,NL,12,19,0,1,0,0,0,0,0,0,1,9,0,0,1,0,0,,0.052631579
kingesc01,2021,1,PHI,NL,15,19,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,,0.052631579
moorema02,2021,1,PHI,NL,24,19,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,,0
perezhe01,2021,1,WAS,NL,10,19,1,1,0,0,0,0,0,0,2,10,0,0,0,0,0,,0.052631579
